label,predicted,confidence,doubt,doubt_or_error,is_doubt,is_error
0,-1,0.9999998807907104,True,1,1,0
8,8,1.0,False,0,0,0
7,-1,0.9999995231628418,True,1,1,0
9,-1,0.9999991655349731,True,1,1,0
5,-1,0.9999977350234984,True,1,1,0
4,4,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,-1,0.9999998807907104,True,1,1,0
5,-1,0.970365822315216,True,1,1,0
3,-1,0.9999998807907104,True,1,1,0
8,8,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,6,1.0,False,0,0,0
8,8,1.0,False,0,0,0
4,4,1.0,False,0,0,0
5,-1,0.9999966621398926,True,1,1,0
0,-1,0.9999934434890748,True,1,1,0
6,6,1.0,False,0,0,0
0,0,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,6,1.0,False,0,0,0
8,8,1.0,False,0,0,0
5,-1,0.9997783303260804,True,1,1,0
8,8,1.0,False,0,0,0
1,-1,0.9999997615814208,True,1,1,0
6,-1,0.9999994039535522,True,1,1,0
3,3,1.0,False,0,0,0
8,8,1.0,False,0,0,0
9,-1,0.999998927116394,True,1,1,0
4,4,1.0,False,0,0,0
4,4,1.0,False,0,0,0
4,-1,0.9960126876831056,True,1,1,0
0,0,1.0,False,0,0,0
6,6,1.0,False,0,0,0
4,-1,0.9999998807907104,True,1,1,0
1,1,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,-1,0.9999995231628418,True,1,1,0
9,-1,0.9997889399528505,True,1,1,0
6,6,1.0,False,0,0,0
9,-1,0.9999955892562866,True,1,1,0
2,-1,0.9999959468841552,True,1,1,0
2,2,1.0,False,0,0,0
4,4,1.0,False,0,0,0
9,-1,0.9999995231628418,True,1,1,0
2,2,1.0,False,0,0,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,-1,0.9999688863754272,True,1,1,0
4,-1,0.9999946355819702,True,1,1,0
4,-1,0.99849271774292,True,1,1,0
3,3,1.0,False,0,0,0
4,4,1.0,False,0,0,0
4,4,1.0,False,0,0,0
6,-1,0.999964714050293,True,1,1,0
7,7,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,6,1.0,False,0,0,0
3,3,1.0,False,0,0,0
8,8,1.0,False,0,0,0
3,-1,0.9999123811721802,True,1,1,0
5,-1,0.9988442659378052,True,1,1,0
4,4,1.0,False,0,0,0
4,4,1.0,False,0,0,0
6,6,1.0,False,0,0,0
8,-1,0.9999996423721312,True,1,1,0
9,-1,0.930186927318573,True,1,1,0
9,-1,0.9952785968780518,True,1,1,0
0,0,1.0,False,0,0,0
9,-1,0.9999916553497314,True,1,1,0
2,-1,0.9999997615814208,True,1,1,0
2,2,1.0,False,0,0,0
5,-1,0.9955536723136902,True,1,1,0
6,-1,0.9999998807907104,True,1,1,0
0,0,1.0,False,0,0,0
6,-1,0.9999991655349731,True,1,1,0
0,-1,0.9997408986091614,True,1,1,0
9,-1,0.9987595081329346,True,1,1,0
9,-1,0.995585799217224,True,1,1,0
2,2,1.0,False,0,0,0
0,-1,0.9999998807907104,True,1,1,0
8,-1,0.9999992847442628,True,1,1,0
6,-1,0.998387098312378,True,1,1,0
5,5,1.0,False,0,0,0
1,-1,0.9999988079071044,True,1,1,0
6,6,1.0,False,0,0,0
0,-1,0.9999998807907104,True,1,1,0
5,5,1.0,False,0,0,0
4,4,1.0,False,0,0,0
5,5,1.0,False,0,0,0
6,6,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,6,1.0,False,0,0,0
9,9,1.0,False,0,0,0
0,0,1.0,False,0,0,0
5,5,1.0,False,0,0,0
6,6,1.0,False,0,0,0
0,-1,0.99971204996109,True,1,1,0
4,4,1.0,False,0,0,0
2,-1,0.9999995231628418,True,1,1,0
0,0,1.0,False,0,0,0
2,2,1.0,False,0,0,0
5,-1,0.9702699780464172,True,1,1,0
1,-1,0.9999843835830688,True,1,1,0
6,6,1.0,False,0,0,0
3,3,1.0,False,0,0,0
3,-1,0.9999992847442628,True,1,1,0
3,3,1.0,False,0,0,0
9,-1,0.9999998807907104,True,1,1,0
3,3,1.0,False,0,0,0
7,-1,0.9999984502792358,True,1,1,0
2,2,1.0,False,0,0,0
7,-1,0.999923825263977,True,1,1,0
2,2,1.0,False,0,0,0
1,1,1.0,False,0,0,0
5,5,1.0,False,0,0,0
0,0,1.0,False,0,0,0
9,-1,0.9999986886978148,True,1,1,0
2,-1,0.9999980926513672,True,1,1,0
1,-1,0.9999998807907104,True,1,1,0
1,-1,0.9999992847442628,True,1,1,0
5,-1,0.9999982118606568,True,1,1,0
2,-1,0.999852418899536,True,1,1,0
7,-1,0.9999709129333496,True,1,1,0
8,8,1.0,False,0,0,0
4,-1,0.9999997615814208,True,1,1,0
6,-1,0.9999997615814208,True,1,1,0
1,-1,0.9999985694885254,True,1,1,0
0,-1,0.9999996423721312,True,1,1,0
6,-1,0.9999300241470336,True,1,1,0
6,-1,0.9999781847000122,True,1,1,0
1,1,1.0,False,0,0,0
2,-1,0.9999997615814208,True,1,1,0
5,-1,0.9999938011169434,True,1,1,0
8,8,1.0,False,0,0,0
0,-1,0.9999983310699464,True,1,1,0
0,0,1.0,False,0,0,0
0,0,1.0,False,0,0,0
1,-1,0.999915361404419,True,1,1,0
8,-1,0.9999995231628418,True,1,1,0
3,3,1.0,False,0,0,0
4,4,1.0,False,0,0,0
5,5,1.0,False,0,0,0
6,6,1.0,False,0,0,0
0,-1,0.9999802112579346,True,1,1,0
4,4,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,-1,0.9999719858169556,True,1,1,0
2,-1,0.9997013211250304,True,1,1,0
7,7,1.0,False,0,0,0
3,-1,0.9996223449707032,True,1,1,0
8,8,1.0,False,0,0,0
3,3,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,7,1.0,False,0,0,0
5,5,1.0,False,0,0,0
0,-1,0.9991801381111144,True,1,1,0
9,-1,0.9999957084655762,True,1,1,0
5,-1,0.9999974966049194,True,1,1,0
4,-1,0.9999998807907104,True,1,1,0
0,0,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,-1,0.9999957084655762,True,1,1,0
9,9,1.0,False,0,0,0
7,7,1.0,False,0,0,0
0,0,1.0,False,0,0,0
8,-1,0.9999997615814208,True,1,1,0
8,8,1.0,False,0,0,0
5,-1,0.9998601675033568,True,1,1,0
8,-1,0.9990348815917968,True,1,1,0
1,-1,0.9999983310699464,True,1,1,0
1,-1,0.9999984502792358,True,1,1,0
2,-1,0.9999996423721312,True,1,1,0
1,-1,0.998738706111908,True,1,1,0
3,3,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,-1,0.9999889135360718,True,1,1,0
0,-1,0.9999969005584716,True,1,1,0
8,8,1.0,False,0,0,0
9,-1,0.9999935626983644,True,1,1,0
4,-1,0.9999783039093018,True,1,1,0
5,5,1.0,False,0,0,0
4,-1,0.9999995231628418,True,1,1,0
4,-1,0.999997854232788,True,1,1,0
1,-1,0.9999998807907104,True,1,1,0
4,-1,0.9999972581863404,True,1,1,0
9,-1,0.9994925260543824,True,1,1,0
8,8,1.0,False,0,0,0
3,3,1.0,False,0,0,0
0,0,1.0,False,0,0,0
1,-1,0.999992847442627,True,1,1,0
9,-1,0.9999902248382568,True,1,1,0
8,8,1.0,False,0,0,0
7,-1,0.9997889399528505,True,1,1,0
7,7,1.0,False,0,0,0
8,8,1.0,False,0,0,0
1,-1,0.999958872795105,True,1,1,0
9,-1,0.9999991655349731,True,1,1,0
6,6,1.0,False,0,0,0
5,5,1.0,False,0,0,0
1,1,1.0,False,0,0,0
2,2,1.0,False,0,0,0
5,-1,0.9999957084655762,True,1,1,0
4,-1,0.9997841715812684,True,1,1,0
4,-1,0.9999369382858276,True,1,1,0
8,8,1.0,False,0,0,0
8,8,1.0,False,0,0,0
1,-1,0.9999986886978148,True,1,1,0
7,-1,0.9999997615814208,True,1,1,0
1,-1,0.9999971389770508,True,1,1,0
0,0,1.0,False,0,0,0
8,-1,0.9998010993003844,True,1,1,0
4,-1,0.9977642297744752,True,1,1,0
1,-1,0.9999998807907104,True,1,1,0
8,8,1.0,False,0,0,0
1,-1,0.9999706745147704,True,1,1,0
8,8,1.0,False,0,0,0
6,6,1.0,False,0,0,0
7,-1,0.9998372793197632,True,1,1,0
1,-1,0.9999918937683104,True,1,1,0
9,-1,0.9999983310699464,True,1,1,0
6,6,1.0,False,0,0,0
4,4,1.0,False,0,0,0
8,-1,0.9999977350234984,True,1,1,0
1,-1,0.9999998807907104,True,1,1,0
2,2,1.0,False,0,0,0
9,-1,0.9999980926513672,True,1,1,0
3,3,1.0,False,0,0,0
1,-1,0.9999992847442628,True,1,1,0
1,-1,0.9999996423721312,True,1,1,0
2,2,1.0,False,0,0,0
1,1,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,-1,0.9991384744644164,True,1,1,0
2,2,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,6,1.0,False,0,0,0
1,-1,0.9999513626098632,True,1,1,0
5,5,1.0,False,0,0,0
4,4,1.0,False,0,0,0
4,4,1.0,False,0,0,0
5,5,1.0,False,0,0,0
8,8,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,7,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,-1,0.9999994039535522,True,1,1,0
0,0,1.0,False,0,0,0
3,3,1.0,False,0,0,0
8,-1,0.9997245669364928,True,1,1,0
7,-1,0.9999996423721312,True,1,1,0
7,7,1.0,False,0,0,0
2,2,1.0,False,0,0,0
4,4,1.0,False,0,0,0
3,3,1.0,False,0,0,0
0,0,1.0,False,0,0,0
2,2,1.0,False,0,0,0
4,4,1.0,False,0,0,0
9,-1,0.9999969005584716,True,1,1,0
4,4,1.0,False,0,0,0
8,8,1.0,False,0,0,0
5,-1,0.9999972581863404,True,1,1,0
2,2,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,-1,0.9999996423721312,True,1,1,0
0,-1,0.9999998807907104,True,1,1,0
8,8,1.0,False,0,0,0
5,-1,0.9999998807907104,True,1,1,0
2,2,1.0,False,0,0,0
2,-1,0.9999988079071044,True,1,1,0
5,-1,0.9999998807907104,True,1,1,0
9,-1,0.9999992847442628,True,1,1,0
0,-1,0.9999998807907104,True,1,1,0
0,0,1.0,False,0,0,0
4,4,1.0,False,0,0,0
6,6,1.0,False,0,0,0
0,0,1.0,False,0,0,0
8,8,1.0,False,0,0,0
9,9,1.0,False,0,0,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,-1,0.9999992847442628,True,1,1,0
4,-1,0.999997615814209,True,1,1,0
6,6,1.0,False,0,0,0
0,-1,0.9999992847442628,True,1,1,0
2,-1,0.9999980926513672,True,1,1,0
5,5,1.0,False,0,0,0
4,4,1.0,False,0,0,0
1,-1,0.9999911785125732,True,1,1,0
0,0,1.0,False,0,0,0
5,5,1.0,False,0,0,0
8,8,1.0,False,0,0,0
9,9,1.0,False,0,0,0
0,-1,0.9999946355819702,True,1,1,0
8,8,1.0,False,0,0,0
3,-1,0.9999500513076782,True,1,1,0
7,-1,0.9999997615814208,True,1,1,0
5,5,1.0,False,0,0,0
3,3,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,7,1.0,False,0,0,0
0,-1,0.99905127286911,True,1,1,0
2,-1,0.9999996423721312,True,1,1,0
3,-1,0.99999737739563,True,1,1,0
3,3,1.0,False,0,0,0
4,4,1.0,False,0,0,0
8,8,1.0,False,0,0,0
3,-1,0.9999992847442628,True,1,1,0
5,5,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,-1,0.9999990463256836,True,1,1,0
9,-1,0.9999350309371948,True,1,1,0
2,-1,0.9999988079071044,True,1,1,0
3,3,1.0,False,0,0,0
7,-1,0.9997066855430604,True,1,1,0
4,-1,0.9983673691749572,True,1,1,0
0,-1,0.9999805688858032,True,1,1,0
0,0,1.0,False,0,0,0
7,-1,0.9999996423721312,True,1,1,0
4,4,1.0,False,0,0,0
1,-1,0.9999932050704956,True,1,1,0
0,0,1.0,False,0,0,0
7,-1,0.999997615814209,True,1,1,0
2,2,1.0,False,0,0,0
9,-1,0.999996781349182,True,1,1,0
0,-1,0.9984418749809264,True,1,1,0
8,8,1.0,False,0,0,0
6,6,1.0,False,0,0,0
0,0,1.0,False,0,0,0
1,-1,0.9999732971191406,True,1,1,0
3,-1,0.9999562501907348,True,1,1,0
3,3,1.0,False,0,0,0
4,-1,0.9999487400054932,True,1,1,0
1,-1,0.9999998807907104,True,1,1,0
5,5,1.0,False,0,0,0
7,7,1.0,False,0,0,0
5,5,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,6,1.0,False,0,0,0
7,-1,0.9999843835830688,True,1,1,0
2,2,1.0,False,0,0,0
9,-1,0.9999908208847046,True,1,1,0
6,6,1.0,False,0,0,0
9,-1,0.9988189339637756,True,1,1,0
6,6,1.0,False,0,0,0
3,-1,0.9999991655349731,True,1,1,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
4,4,1.0,False,0,0,0
9,-1,0.9999961853027344,True,1,1,0
1,1,1.0,False,0,0,0
7,7,1.0,False,0,0,0
5,-1,0.9999997615814208,True,1,1,0
9,-1,0.9999569654464722,True,1,1,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,7,1.0,False,0,0,0
6,6,1.0,False,0,0,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
8,-1,0.999809205532074,True,1,1,0
7,7,1.0,False,0,0,0
3,3,1.0,False,0,0,0
5,5,1.0,False,0,0,0
2,2,1.0,False,0,0,0
2,2,1.0,False,0,0,0
4,-1,0.9999998807907104,True,1,1,0
7,-1,0.9985408782958984,True,1,1,0
8,8,1.0,False,0,0,0
4,-1,0.9999829530715942,True,1,1,0
9,-1,0.9999994039535522,True,1,1,0
4,4,1.0,False,0,0,0
6,6,1.0,False,0,0,0
1,1,1.0,False,0,0,0
3,3,1.0,False,0,0,0
9,-1,0.9999990463256836,True,1,1,0
7,-1,0.9999922513961792,True,1,1,0
8,8,1.0,False,0,0,0
7,7,1.0,False,0,0,0
5,5,1.0,False,0,0,0
1,-1,0.9999992847442628,True,1,1,0
6,6,1.0,False,0,0,0
0,0,1.0,False,0,0,0
4,-1,0.999954342842102,True,1,1,0
5,-1,0.9999980926513672,True,1,1,0
0,-1,0.9999934434890748,True,1,1,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
0,0,1.0,False,0,0,0
9,-1,0.9999996423721312,True,1,1,0
1,-1,0.9998663663864136,True,1,1,0
6,-1,0.9950152039527892,True,1,1,0
0,0,1.0,False,0,0,0
3,3,1.0,False,0,0,0
1,-1,0.9997653365135192,True,1,1,0
9,-1,0.9999986886978148,True,1,1,0
2,-1,0.9999990463256836,True,1,1,0
2,-1,0.9999997615814208,True,1,1,0
5,-1,0.9999998807907104,True,1,1,0
0,0,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,7,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,6,1.0,False,0,0,0
8,8,1.0,False,0,0,0
2,2,1.0,False,0,0,0
4,-1,0.999881148338318,True,1,1,0
6,-1,0.9999988079071044,True,1,1,0
2,2,1.0,False,0,0,0
6,6,1.0,False,0,0,0
3,3,1.0,False,0,0,0
1,-1,0.9999998807907104,True,1,1,0
8,-1,0.9999998807907104,True,1,1,0
3,3,1.0,False,0,0,0
5,5,1.0,False,0,0,0
9,-1,0.9999980926513672,True,1,1,0
6,-1,0.9999938011169434,True,1,1,0
1,1,1.0,False,0,0,0
4,-1,0.9999998807907104,True,1,1,0
5,5,1.0,False,0,0,0
8,8,1.0,False,0,0,0
1,-1,0.9996451139450072,True,1,1,0
7,-1,0.9999769926071168,True,1,1,0
5,5,1.0,False,0,0,0
3,-1,0.9999998807907104,True,1,1,0
9,-1,0.9970978498458862,True,1,1,0
8,8,1.0,False,0,0,0
2,-1,0.9990673661231996,True,1,1,0
1,-1,0.9999945163726808,True,1,1,0
1,-1,0.9999229907989502,True,1,1,0
1,-1,0.9999977350234984,True,1,1,0
3,3,1.0,False,0,0,0
1,-1,0.9999996423721312,True,1,1,0
0,0,1.0,False,0,0,0
9,-1,0.9999954700469972,True,1,1,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
3,3,1.0,False,0,0,0
1,1,1.0,False,0,0,0
7,-1,0.9999998807907104,True,1,1,0
5,5,1.0,False,0,0,0
1,-1,0.9999996423721312,True,1,1,0
7,7,1.0,False,0,0,0
3,3,1.0,False,0,0,0
5,-1,0.9999997615814208,True,1,1,0
2,-1,0.9999221563339232,True,1,1,0
2,-1,0.9999995231628418,True,1,1,0
1,-1,0.9999206066131592,True,1,1,0
2,2,1.0,False,0,0,0
6,6,1.0,False,0,0,0
2,-1,0.9999622106552124,True,1,1,0
6,6,1.0,False,0,0,0
7,7,1.0,False,0,0,0
9,-1,0.9999372959136964,True,1,1,0
2,2,1.0,False,0,0,0
2,-1,0.9994450211524964,True,1,1,0
3,-1,0.9999986886978148,True,1,1,0
5,-1,0.9999995231628418,True,1,1,0
0,-1,0.9999997615814208,True,1,1,0
0,0,1.0,False,0,0,0
7,-1,0.9999992847442628,True,1,1,0
7,7,1.0,False,0,0,0
7,-1,0.9999822378158568,True,1,1,0
3,3,1.0,False,0,0,0
4,4,1.0,False,0,0,0
0,-1,0.9999898672103882,True,1,1,0
5,5,1.0,False,0,0,0
5,-1,0.9999841451644896,True,1,1,0
9,-1,0.9999960660934448,True,1,1,0
2,2,1.0,False,0,0,0
2,2,1.0,False,0,0,0
1,1,1.0,False,0,0,0
9,9,1.0,False,0,0,0
3,3,1.0,False,0,0,0
3,3,1.0,False,0,0,0
2,2,1.0,False,0,0,0
1,-1,0.9999998807907104,True,1,1,0
7,-1,0.9930192828178406,True,1,1,0
1,-1,0.9999992847442628,True,1,1,0
5,-1,0.999997615814209,True,1,1,0
0,0,1.0,False,0,0,0
5,-1,0.9999997615814208,True,1,1,0
1,1,1.0,False,0,0,0
3,3,1.0,False,0,0,0
9,-1,0.9999997615814208,True,1,1,0
8,8,1.0,False,0,0,0
6,-1,0.9999912977218628,True,1,1,0
6,6,1.0,False,0,0,0
2,-1,0.9996987581253052,True,1,1,0
4,4,1.0,False,0,0,0
3,3,1.0,False,0,0,0
9,-1,0.999945878982544,True,1,1,0
5,5,1.0,False,0,0,0
0,0,1.0,False,0,0,0
5,5,1.0,False,0,0,0
1,1,1.0,False,0,0,0
5,-1,0.9999998807907104,True,1,1,0
1,1,1.0,False,0,0,0
1,-1,0.9999988079071044,True,1,1,0
4,4,1.0,False,0,0,0
2,2,1.0,False,0,0,0
3,3,1.0,False,0,0,0
1,-1,0.9999334812164308,True,1,1,0
9,-1,0.9998613595962524,True,1,1,0
1,-1,0.9999971389770508,True,1,1,0
0,0,1.0,False,0,0,0
0,0,1.0,False,0,0,0
0,-1,0.99989914894104,True,1,1,0
2,-1,0.9999998807907104,True,1,1,0
1,1,1.0,False,0,0,0
6,-1,0.9992777705192566,True,1,1,0
5,5,1.0,False,0,0,0
6,6,1.0,False,0,0,0
3,3,1.0,False,0,0,0
4,-1,0.7306342720985413,True,1,1,0
1,1,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,6,1.0,False,0,0,0
0,0,1.0,False,0,0,0
5,5,1.0,False,0,0,0
0,-1,0.9999982118606568,True,1,1,0
1,-1,0.9999569654464722,True,1,1,0
7,-1,0.9999797344207764,True,1,1,0
9,9,1.0,False,0,0,0
4,4,1.0,False,0,0,0
9,9,1.0,False,0,0,0
2,2,1.0,False,0,0,0
3,3,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,6,1.0,False,0,0,0
6,6,1.0,False,0,0,0
6,6,1.0,False,0,0,0
8,8,1.0,False,0,0,0
2,2,1.0,False,0,0,0
2,2,1.0,False,0,0,0
5,-1,0.9999997615814208,True,1,1,0
3,3,1.0,False,0,0,0
4,4,1.0,False,0,0,0
0,0,1.0,False,0,0,0
1,-1,0.9999997615814208,True,1,1,0
7,-1,0.9999815225601196,True,1,1,0
3,3,1.0,False,0,0,0
0,0,1.0,False,0,0,0
9,-1,0.9998332262039183,True,1,1,0
6,6,1.0,False,0,0,0
3,-1,0.9999992847442628,True,1,1,0
0,0,1.0,False,0,0,0
0,0,1.0,False,0,0,0
8,-1,0.999987006187439,True,1,1,0
2,2,1.0,False,0,0,0
8,8,1.0,False,0,0,0
1,1,1.0,False,0,0,0
8,-1,0.9999982118606568,True,1,1,0
0,0,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,-1,0.9994995594024658,True,1,1,0
9,-1,0.9999991655349731,True,1,1,0
3,3,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,-1,0.999941110610962,True,1,1,0
4,4,1.0,False,0,0,0
8,8,1.0,False,0,0,0
1,-1,0.9999998807907104,True,1,1,0
3,3,1.0,False,0,0,0
5,5,1.0,False,0,0,0
9,-1,0.9999886751174928,True,1,1,0
5,5,1.0,False,0,0,0
8,8,1.0,False,0,0,0
3,-1,0.999976396560669,True,1,1,0
4,-1,0.7427040934562683,True,1,1,0
4,4,1.0,False,0,0,0
2,2,1.0,False,0,0,0
7,-1,0.9999935626983644,True,1,1,0
0,0,1.0,False,0,0,0
7,-1,0.9999974966049194,True,1,1,0
7,7,1.0,False,0,0,0
1,-1,0.999923825263977,True,1,1,0
7,7,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,-1,0.9647528529167176,True,1,1,0
4,4,1.0,False,0,0,0
0,0,1.0,False,0,0,0
8,8,1.0,False,0,0,0
9,9,1.0,False,0,0,0
1,-1,0.9999957084655762,True,1,1,0
1,1,1.0,False,0,0,0
9,-1,0.9999160766601562,True,1,1,0
3,-1,0.999987244606018,True,1,1,0
5,-1,0.9999998807907104,True,1,1,0
1,1,1.0,False,0,0,0
4,4,1.0,False,0,0,0
1,-1,0.9996538162231444,True,1,1,0
4,4,1.0,False,0,0,0
9,-1,0.9999362230300904,True,1,1,0
3,3,1.0,False,0,0,0
2,2,1.0,False,0,0,0
0,0,1.0,False,0,0,0
9,9,1.0,False,0,0,0
3,3,1.0,False,0,0,0
4,4,1.0,False,0,0,0
4,-1,0.8903570175170898,True,1,1,0
7,-1,0.9999865293502808,True,1,1,0
1,-1,0.9999986886978148,True,1,1,0
5,-1,0.9999980926513672,True,1,1,0
7,7,1.0,False,0,0,0
0,-1,0.9999946355819702,True,1,1,0
4,-1,0.999998927116394,True,1,1,0
3,3,1.0,False,0,0,0
7,-1,0.999969244003296,True,1,1,0
8,8,1.0,False,0,0,0
7,-1,0.999998927116394,True,1,1,0
7,-1,0.9999982118606568,True,1,1,0
3,3,1.0,False,0,0,0
4,-1,0.9999969005584716,True,1,1,0
6,6,1.0,False,0,0,0
8,-1,0.9999998807907104,True,1,1,0
2,2,1.0,False,0,0,0
9,-1,0.9999682903289796,True,1,1,0
4,4,1.0,False,0,0,0
6,6,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,6,1.0,False,0,0,0
1,1,1.0,False,0,0,0
0,0,1.0,False,0,0,0
8,8,1.0,False,0,0,0
6,-1,0.9999959468841552,True,1,1,0
2,-1,0.9999948740005492,True,1,1,0
7,-1,0.9985532164573668,True,1,1,0
3,3,1.0,False,0,0,0
1,-1,0.9999995231628418,True,1,1,0
1,-1,0.9999992847442628,True,1,1,0
8,8,1.0,False,0,0,0
1,-1,0.9999998807907104,True,1,1,0
7,7,1.0,False,0,0,0
3,3,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,7,1.0,False,0,0,0
2,-1,0.9999991655349731,True,1,1,0
0,0,1.0,False,0,0,0
8,8,1.0,False,0,0,0
0,0,1.0,False,0,0,0
2,2,1.0,False,0,0,0
0,0,1.0,False,0,0,0
0,-1,0.9999998807907104,True,1,1,0
9,-1,0.9999673366546632,True,1,1,0
3,3,1.0,False,0,0,0
7,-1,0.9999988079071044,True,1,1,0
6,6,1.0,False,0,0,0
1,-1,0.9998663663864136,True,1,1,0
3,3,1.0,False,0,0,0
5,5,1.0,False,0,0,0
2,-1,0.9999991655349731,True,1,1,0
1,1,1.0,False,0,0,0
2,2,1.0,False,0,0,0
0,-1,0.9999997615814208,True,1,1,0
5,5,1.0,False,0,0,0
0,0,1.0,False,0,0,0
6,-1,0.8066554069519043,True,1,1,0
0,0,1.0,False,0,0,0
2,-1,0.9998435974121094,True,1,1,0
2,2,1.0,False,0,0,0
0,-1,0.999974012374878,True,1,1,0
6,-1,0.90263831615448,True,1,1,0
0,0,1.0,False,0,0,0
8,8,1.0,False,0,0,0
3,3,1.0,False,0,0,0
6,-1,0.9999983310699464,True,1,1,0
0,0,1.0,False,0,0,0
6,6,1.0,False,0,0,0
4,4,1.0,False,0,0,0
0,0,1.0,False,0,0,0
1,1,1.0,False,0,0,0
0,0,1.0,False,0,0,0
8,8,1.0,False,0,0,0
4,4,1.0,False,0,0,0
9,-1,0.9999997615814208,True,1,1,0
7,-1,0.9999998807907104,True,1,1,0
1,1,1.0,False,0,0,0
9,-1,0.999977707862854,True,1,1,0
0,0,1.0,False,0,0,0
4,4,1.0,False,0,0,0
1,-1,0.9999998807907104,True,1,1,0
9,-1,0.9987610578536988,True,1,1,0
4,4,1.0,False,0,0,0
4,4,1.0,False,0,0,0
7,7,1.0,False,0,0,0
1,-1,0.9999998807907104,True,1,1,0
6,-1,0.9999454021453856,True,1,1,0
1,-1,0.9999353885650636,True,1,1,0
6,-1,0.9999966621398926,True,1,1,0
4,4,1.0,False,0,0,0
6,6,1.0,False,0,0,0
5,-1,0.5889809131622314,True,1,1,0
7,-1,0.9999998807907104,True,1,1,0
7,-1,0.9990960359573364,True,1,1,0
7,7,1.0,False,0,0,0
0,-1,0.9999977350234984,True,1,1,0
5,-1,0.998837411403656,True,1,1,0
8,8,1.0,False,0,0,0
5,5,1.0,False,0,0,0
4,4,1.0,False,0,0,0
1,1,1.0,False,0,0,0
7,-1,0.999998927116394,True,1,1,0
2,2,1.0,False,0,0,0
5,5,1.0,False,0,0,0
8,8,1.0,False,0,0,0
7,7,1.0,False,0,0,0
1,1,1.0,False,0,0,0
9,9,1.0,False,0,0,0
4,4,1.0,False,0,0,0
5,5,1.0,False,0,0,0
2,-1,0.9999985694885254,True,1,1,0
0,0,1.0,False,0,0,0
5,5,1.0,False,0,0,0
2,-1,0.9999992847442628,True,1,1,0
3,3,1.0,False,0,0,0
7,-1,0.9999990463256836,True,1,1,0
1,1,1.0,False,0,0,0
7,7,1.0,False,0,0,0
5,-1,0.9981081485748292,True,1,1,0
2,2,1.0,False,0,0,0
1,-1,0.9999719858169556,True,1,1,0
1,-1,0.9999974966049194,True,1,1,0
0,-1,0.999986171722412,True,1,1,0
2,-1,0.9999996423721312,True,1,1,0
0,-1,0.999997615814209,True,1,1,0
0,0,1.0,False,0,0,0
6,-1,0.9968512654304504,True,1,1,0
1,-1,0.9999998807907104,True,1,1,0
4,4,1.0,False,0,0,0
6,6,1.0,False,0,0,0
1,1,1.0,False,0,0,0
7,7,1.0,False,0,0,0
5,-1,0.9999994039535522,True,1,1,0
0,0,1.0,False,0,0,0
0,0,1.0,False,0,0,0
7,-1,0.9999955892562866,True,1,1,0
1,-1,0.9999488592147828,True,1,1,0
7,7,1.0,False,0,0,0
3,3,1.0,False,0,0,0
7,7,1.0,False,0,0,0
8,8,1.0,False,0,0,0
9,-1,0.9999984502792358,True,1,1,0
6,-1,0.99998140335083,True,1,1,0
5,5,1.0,False,0,0,0
5,5,1.0,False,0,0,0
9,-1,0.9999924898147584,True,1,1,0
6,6,1.0,False,0,0,0
0,-1,0.9999995231628418,True,1,1,0
9,-1,0.9999994039535522,True,1,1,0
0,0,1.0,False,0,0,0
3,3,1.0,False,0,0,0
